"key",cn,zh,en,pt
UITexasRule_detail20,"德州扑克,20世纪初开始于美国德克萨斯州,是在欧美有着上百年历史的最流行的公共牌扑克游戏。德州扑克以其易学难精的特点,成为受到各国棋牌爱好者青睐的扑克游戏。","德州撲克,20世紀初開始於美國德克薩斯州,是在歐美有著上百年歷史的最流行的公共牌撲克遊戲。德州撲克以其易學難精的特點,成為受到各國棋牌愛好者青睞的撲克遊戲。","Texas Hold'em, which began in the early 20th century in Texas, is the most popular public poker game in Europe and America with a history of hundreds of years. Texas Hold'em is a poker game favored by chess and card lovers all over the world because of its easy to learn and difficult to learn.","O Texas Hold'em, que começou no Texas, nos Estados Unidos, no início do século 20, é o jogo de pôquer público mais popular na Europa e nos Estados Unidos, com uma história de centenas de anos. Texas Hold'em se tornou um jogo de pôquer preferido por entusiastas de xadrez e cartas de todo o mundo devido às suas características de ser fácil de aprender e difícil de dominar.",,,,
UITexasRule_detail21,"1.奥马哈是德州扑克的变种玩法,基本规则同德州扑克一致,只有少许不同\n\n2.奥马哈给每位玩家发五张或六张手牌,德州扑克发两张;\n\n3.奥马哈必须用五张或六张底牌中的2张，与3张公共牌组成一手最好的牌;\n\n4.奥马哈分为底池限注和不限注奥马哈，我们采用的是底池限注奥马哈;\n\n5.底池限注奥马哈:玩家每次加注时,不能超过1倍底池\n计算公式:加注上限=跟平金额+跟平金额+当前底池,即玩家需先跟平下注金额,然后再下跟平之后的1倍底池.","1.奧馬哈是德州撲克的變種玩法,基本規則同德州撲克一致,只有少許不同\n\n2.奧馬哈給每位玩家發五張或六張手牌,德州撲克發兩張;\n\n3.奧馬哈必須用五張或六張底牌中的2張，與3張公共牌組成一手最好的牌;\n\n4.奧馬哈分為底池限注和不限注奧馬哈，我們採用的是底池限注奧馬哈;\n\n5.底池限注奧馬哈:玩家每次加註時,不能超過1倍底池\n計算公式:加註上限=跟平金額+跟平金額+當前底池,即玩家需先跟平下注金額,然後再下跟平之後的1倍底池.","<size=50>6+ Hold’em</size>\n\n6+ Hold’em is a popular 'short deck' poker format that plays much like Texas Hold’em, but with a few exciting differences:\nAll cards lower than a six are removed from the deck\nEveryone posts an ante and only the button posts a blind - known as the 'button blind'\nA flush beats a full-house and Ace, 6, 7, 8, 9 is classified as a straight\n\nAvailable exclusively at Pokerqueen 6+ Hold’em is your chance to play an action-packed variant loved by high-stakes players around the world.\n\nThe Rules of 6+ Hold’em\n\nAll 6+ Hold’em games use a 36-card deck (with all cards lower than a 6 removed), which is shuffled before every hand is dealt. Games also use a 'button blind' structure: every player posts an ante, and the player seated at the button position is the only one who posts a blind – meaning there is only one blind per hand, rather than traditional small/big blind format.\n\nThe action starts with the player seated to the left of the button. Each hand then plays out according to Texas Hold’em rules, with pre-flop, flop, turn and river betting rounds.  \nIf you’ve played Texas Hold’em games before, the rules of 6+ Hold’em are easy to follow.\n\nBut don’t forget: contrary to regular Texas Hold'em games, in 6+ Hold’em a flush beats a full-house. A five-card hand consisting of Ace, 6, 7, 8, 9 (any suit) is also deemed a straight. All other hand rankings remain the same.\n\nPlease note that in 6+ Hold’em cash games there may be a minimum number of hands that you must play before you can sit out or leave without incurring a time penalty. Time penalties are cumulative and should rarely impact most players. The time penalties are in place to prevent players from attempting seat selection by repeatedly joining and leaving many tables.










","1. O Omaha é uma variante do Texas Hold'em. As regras básicas são as mesmas do Texas Hold'em, com apenas algumas diferenças. \n \n 2. O Omaha dá cinco ou seis cartas para cada jogador, enquanto o Texas Hold'em dá apenas duas; \n \n 3. Omaha deve usar 2 das 5 ou 6 cartas da mão para formar a melhor mão com 3 cartas da mesa; \n \n 4. Omaha é dividido em Omaha com limite de pool e Omaha sem limite, usamos as apostas com limite de pool em Omaha; \n \n 5.Pot Limit Omaha: Cada vez que um jogador aumenta, ele não pode exceder 1 vez o pool \n Fórmula de cálculo: Limite de aumento = valor empatado + valor empatado + pool atual, ou seja, o jogador precisa empatar o valor da aposta primeiro e, em seguida, coloque 1 vezes o pool após o empate.",,,,
UITexasRule_detail22,"AOF规则：翻牌前阶段，只能选择ALLIN or FOLD,\n所有玩家行动后，ALLIN的玩家进行比牌;\n\n手牌展示限制:发牌后,并不立即展示自己手牌,轮到玩家行动时才能看见自己手牌.","AOF規則：翻牌前階段，只能選擇ALLIN or FOLD,\n所有玩家行動後，ALLIN的玩家進行比牌;\n\n手牌展示限制:發牌後,並不立即展示自己手牌,輪到玩家行動時才能看見自己手牌.",,"Regras AOF: No estágio pré-flop, você só pode escolher ALL-in ou FOLD. \ n Após todos os jogadores agirem, os jogadores ALL-in irão comparar as cartas; \n \n Restrição de exibição de mãos: Depois que as cartas são distribuídas, eles não mostram imediatamente suas mãos. Você só pode ver sua mão quando for a vez do jogador agir.",,,,
UITexasRule_detail23,1.必下场一共四轮下注;\n\n2.翻牌前:每人发2张牌后进行第一轮下注;\n\n3.翻牌:发3张公共牌后下第二轮注;\n\n4.转牌圈:发第5张公共牌后下第三轮注;\n\n5.河牌圈:发第5张公共牌后下第四轮注;\n\n6.下注结束后所有剩余玩家进行比牌，最大者赢得底池。\n\n牌型对比:皇家同花顺>同花顺>四条>葫芦>同花>顺子>三条>两对>一对>高牌\n\n牌点从大到小为:A.K.Q.J.1.0.9.8.7.6.5.4.3.2各花色不分大小\n只是在创建房间的时候，前注选择的范围比普通德州局大,1.必下場壹共四輪下註;\n\n2.翻牌前:每人發2張牌後進行第壹輪下註;\n\n3.翻牌:發3張公共牌後下第二輪註;\n\n4.轉牌圈:發第5張公共牌後下第三輪註;\n\n5.河牌圈:發第5張公共牌後下第四輪註;\n\n6.下註結束後所有剩余玩家進行比牌，最大者贏得底池。\n\n牌型對比:皇家同花順>同花順>四條>葫蘆>同花>順子>三條>兩對>壹對>高牌\n\n牌點從大到小為:A.K.Q.J.1.0.9.8.7.6.5.4.3.2各花色不分大小\n只是在創建房間的時候，前註選擇的範圍比普通德州局大,·,"1. Um total de quatro rodadas de apostas deve terminar; \n \n 2. Antes do flop: Cada pessoa receberá 2 cartas e, em seguida, a primeira rodada de apostas; \n \n 3. Rodada de apostas; \n \n 4. Turn: a terceira rodada de apostas após a 5ª carta ser distribuída; \n \n 5.River: a quarta rodada de apostas após a 5ª carta ser distribuída; \n \n 6. Após o término das apostas, todos os jogadores restantes comparam mãos, e o jogador com a maior ganha o pool. \n \n Comparação de tipo de carta: Royal Flush> Straight Flush> Four of a kind> Full House> Flush> Straight> Three of a kind> Dois pares> Um par> Carta alta \n \n Os pontos da carta de grande a pequeno são: A, K, Q, J, 10, 9, 8, 7, 6 , 5, 4, 3, 2, Cada naipe não tem distinção de tamanho \n Somente quando a sala é criada, o intervalo de seleção de pré-nota é maior do que o Texas normal",,,,
UITexasRule_detail24,"1.在原来标准德州/奥马哈的基础上，去掉“2-5”这16张牌，只是使用""6-A""这9*4=36张牌游戏，游戏玩家人数限制在4~6人;\n\n2.在牌局开始时,会给每个玩家发2张“底牌”,桌面上会分三次陆续发出3张、1张、1张（共5张）的公共牌,在经过四轮的“加注”、“跟注”和“弃牌”等押注圈操作后,若牌局存在至少两名玩家仍然没有弃牌的情况下,进入“摊牌”阶段,把自己的2张底牌和5张公共牌力挑选出最大的5张组合,按照牌型大小规则分出胜负,赢家拿下“底池”全部筹码;\n\n3.牌型大小为：皇家同花顺>同花顺>四条>同花>葫芦>三条>顺子>两对>一对>高牌﻿﻿","1.在原來標準德州/奧馬哈的基礎上，去掉“2-5”這16張牌，只是使用""6-A""這9*4=36張牌遊戲，遊戲玩家人數限制在4~6人;\n\n2.在牌局開始時,會給每個玩家發2張“底牌”,桌面上會分三次陸續發出3張、1張、1張（共5張）的公共牌,在經過四輪的“加註”、“跟注”和“棄牌”等押注圈操作後,若牌局存在至少兩名玩家仍然沒有棄牌的情況下,進入“攤牌”階段,把自己的2張底牌和5張公共牌力挑選出最大的5張組合,按照牌型大小規則分出勝負,贏家拿下“底池”全部籌碼;\n\n3.牌型大小為：皇家同花順>同花順>四條>同花>葫蘆>三條>順子>兩對>一對>高牌",,"1. Com base no padrão original do Texas/Omaha, as 16 cartas de ""2-5"" são removidas, e apenas as cartas 9*4=36 de ""6-A"" são usadas, e o número de jogadores é limitado para 4~6 ;\n\n2. No início do jogo, 2 ""cartas fechadas"" serão distribuídas para cada jogador e 3, 1 e 1 (total de 5) cartas comunitárias serão distribuídas três vezes na mesa . Após quatro rodadas de ""raise"", ""call"" e ""fold"" e outras operações de apostas, se houver pelo menos dois jogadores que não desistiram no jogo, entre na fase ""showdown"" e coloque seus 2 Os 5- mais altos A combinação de cartas é selecionada a partir da carta de baixo e das 5 cartas comunitárias, e o vencedor é determinado de acordo com as regras do tamanho das cartas. O vencedor ganha todas as fichas do ""pote"";\n\n3. O tamanho do a carta é: Royal Flush > Straight Flush > Four of a kind > Flush > Full House > Three of a Kind > Straight > Two Pair > One Pair > High Card",,,,
UITexasRule_dezhou,,,,,,,,
UILogin_USER101,阅读并同意<color=#DCBA82>《用户协议》</color>,閱讀並同意<color=#DCBA82>《用戶協議》</color>,·,Li e concordo <color=#DCBA82>《Contrato de Usuário》</color>,,,,
WalletStop101,您的钱包功能已停用，请联系客服,您的錢包功能已停用，請聯系客服,,"Sua carteira foi desabilitada, por favor entre em contato com nosso suporte",,,,
UIMine_RecordItemsNormal,详情,詳情,Details,Detalhes,,,,
UIUserRemarks_A3WNZg2C,备注标记,備註標記,Remark mark,Observação,,,,
UIUserRemarks_cO0SxNkW,备注名,備註名,Remark,Observação,,,,
UIUserRemarks_7S612w03,添加备注名,添加備注名,Remark,observação,,,,
UIUserRemarks_9VVIss7s,标记颜色：,標記顏色：,Tag color：,Cor da Observação,,,,
UIUserRemarks_dhTBnuh5,打法标记,打法標記,Tag,Observação do jogo,,,,
UIUserRemarks_qx1mcSTZ,请输入打法标记,請輸入打法標記,Input Tag here,Inserir observação do jogo,,,,
UITexasSetting_6li2vmg3,个性设置,個性設置,Preference,Preferências,,,,
UITexasSetting_qAONskmY,牌面设置,牌面設置,Cards,Configuração das cartas,,,,
UITexasSetting_HK3O9Fa8,牌面风格,牌面風格,Face style,Estilo das cartas,,,,
UITexasSetting_LrI45uIK,音效设置,音效設置,Sound,Configurações de som,,,,
CardNames,"ICBC,中国工商银行^ABC,中国农业银行^CCB,中国建设银行^CMB,中国招商银行^COMM,中国交通银行^CMBC,中国民生银行^CEB,中国光大银行^GDB,广东发展银行^BOC,中国银行^CIB,兴业银行^SPABANK,平安银行^HXB,华夏银行^SPDB,浦发银行^BJBANK,北京银行^BOHAIB,渤海银行^HKBEA,东亚银行^QDCCB,青岛银行^CITIC,中信银行","ICBC,中國工商銀行^ABC,中國農業銀行^CCB,中國建設銀行^CMB,中國招商銀行^COMM,中國交通銀行^CMBC,中國民生銀行^CEB,中國光大銀行^GDB,廣東發展銀行^BOC,中國銀行^CIB,興業銀行^SPABANK,平安銀行^HXB,華夏銀行^SPDB,浦發銀行^BJBANK,北京銀行^BOHAIB,渤海銀行^HKBEA,東亞銀行^QDCCB,青島銀行^CITIC,中信銀行","ICBC,Industrial and Commercial Bank of China^ABC,Agricultural Bank of China^CCB,China Construction Bank^CMB,China Merchants Bank^COMM,Bank of Communications^CMBC,Minsheng Bank of China^CEB,Everbright Bank of China^GDB,Guangdong Development Bank^BOC,Bank of China^CIB,Industrial Bank^SPABANK,Ping An Bank^HXB,Bank of China^SPDB,Bohai Bank^BJBANK,Bank of Beijing^BOHAIB,Bank of Bohai^HKBEA,Bank of East Asia^QDCCB,Bank of Qingdao^CITIC,CITIC Bank","ICBC,Industrial and Commercial Bank of China^ABC,Agricultural Bank of China^CCB,China Construction Bank^CMB,China Merchants Bank^COMM,Bank of Communications^CMBC,Minsheng Bank of China^CEB,Everbright Bank of China^GDB,Guangdong Development Bank^BOC,Bank of China^CIB,Industrial Bank^SPABANK,Ping An Bank^HXB,Bank of China^SPDB,Bohai Bank^BJBANK,Bank of Beijing^BOHAIB,Bank of Bohai^HKBEA,Bank of East Asia^QDCCB,Bank of Qingdao^CITIC,CITIC Bank",,,,
UIMatch_Sharechips100,温馨提示^恭喜您获得推广赠送金豆资格，是否前往公告栏查看详情？可获得总量：{0}金豆^前往查看^不要金豆,溫馨提示^恭喜您獲得推廣贈送金豆資格，是否前往公告欄查看詳情？可獲得總量：{0}金豆^前往查看^不要金豆,"Prompt^Congratulations, you can promote to earn more chips, go and view the details?Amount：{0}chips^Go^Close",Aviso^Parabéns você pode ganhar moedas por se tornar um promotor. Gostaria de saber mais? Quantidade total disponível: {0} Moedas ^ Vá para visualizar ^ Não precisa das moedas,,,,
UIMine_paipuDetail1,复制链接,復制鏈接,copy Link,Link copiado,,,,
SystemMes_inadffAl,您的账户已冻结，请点击下角联系客服,您的賬戶已凍結，請點擊下角聯系客服,"Your account has been frozen, please click the customer service button","Sua conta foi inativada, por favor entre em contato com nosso suporte",,,,
UIClub_FundRecharge_yioCCJpp,请输入金豆数量,請輸入金豆數量,Please enter the fund amount,Por favor insira o valor de moedas,,,,
UIMine_MsgSystem_viewMore,查看详情,查看詳情,view the details,Detalhes,,,,
UIMine_Wallet_Trans123,修改账号,修改賬號,Modify,Modificar conta,,,,
UIClub_MlistRemarks_GOwJkxU8,玩家昵称：,玩家昵稱：,User nickname：,Apelido do jogador:,,,,
UIClub_MlistRemarks_5bvBFAKa,玩家备注昵称,玩家備註昵稱,User remark,Observações do usuário,,,,
UIClub_MlistRemarks_zfJV5sjp,添加备注名(限制为10字符),添加備注名(限制為10字符),Remark(At most 10 chars),Observação (máximo 10 caracteres),,,,
UIClub_MlistRemarks_HyLVqf1x,请输入打法标记(10个字符以内),請輸入打法標記(10個字符以內),Input Tag here(At most 10 chars),Inserir tag de jogo (máximo 10 caracteres),,,,
UIClub_MlistRemarks_MepBVcgq,标记颜色：,標記顏色：,Tag color：,Inserir tag de cor,,,,
UIClub_MlistRemarks_63Os5RC2,打法标记,打法標記,Tag,Tag de jogo,,,,
MethodTime001,年^月^日^时^分^秒,年^月^日^時^分^秒,Y^M^D^h^m^s,Ano^Mês^Dia^Hora^Minuto^Segundo,,,,
UIClub_RoomCreat_QFahkZsl,血战模式不限注，且可调整带入记分牌为50BB,血戰模式不限註，且可調整帶入記分牌為50BB,"Your raise is unlimited, and buy-in can be 50BB","Aumento ilimitado, pode ajustar o buy-in para 50 BB",,,,
YaoDou_receive,领取,領取,Receive,Resgatar,,,,
UIMine_userInfoSettingPS,注:首次修改头像和昵称免费赠送300金豆，赶快去修改吧。若仅单独修改一项内容不予赠送，必须修改头像和昵称两项内容。,註:首次修改頭像和昵稱免費贈送300金豆，趕快去修改吧。若僅單獨修改壹項內容不予贈送，必須修改頭像和昵稱兩項內容。,Notes: You will be rewarded 300 chips after modifying both nick and portrait the first time.,"Se você modificar seu avatar e apelido pela primeira vez, você receberá 300 moedas gratuitamente, então vá em frente e modifique-os. Se apenas um item de conteúdo for modificado separadamente, ele não será fornecido. Você deve modificar o avatar e o apelido.",,,,
UIMine_backpackListNodata,你的背包暂无物品,妳的背包暫無物品,No items,Não há itens,,,,
UIJackPotInfo_Above,50/100以上,50/100以上,Above50/100,Acima de 50/100,,,,
UIJackPotInfo_blindLevel2,盲注级别1/2,盲註級別1/2,Blind Level1/2,Blind level 1/2,,,,
UIMine_WalletSC001,金豆,金豆,chips,Saldo,,,,
WalletTranschipsCard_1000,战绩流水,戰績流水,Performance,Performance,,,,
WalletTranschipsCard_1001,<color=#FFFFFFFF>温馨提示</color>\n1.当您流水不足提豆数额的一倍流水，不足流水部分将需要支付{0}手续费\n2.通过战绩流水可以获得提豆免手续费的额度，减免比例为1:1\n3.战绩流水为您参与的牌局盈亏绝对值的总和\n4.不可提金豆目前仅包含系统赠送金豆，每产生1金豆战绩流水，则自动转化1不可提金豆为可提金豆，一局一结算\n5.新增的不可提金豆只能由新的战绩流水进行转化,<color=#FFFFFFFF>溫馨提示</color>\n1.當您流水不足提豆數額的壹倍流水，不足流水部分將需要支付{0}手續費\n2.通過戰績流水可以獲得提豆免手續費的額度，減免比例為1:1\n3.戰績流水為您參與的牌局盈虧絕對值的總和\n4.不可提金豆目前僅包含系統贈送金豆，每產生1金豆戰績流水，則自動轉化1不可提金豆為可提金豆，壹局壹結算\n5.新增的不可提金豆只能由新的戰績流水進行轉化,"<color=#FFFFFFFF>Prompt</color>\n1.You have to pay {0} as service fee when withdrawing\n2.Performance can break down the withdraw amount that charge service fee, the ratio is 1:1 \n3.Performance means sum of the abs. of games results you played\n4. Rewarded chips are not withdrawable originally, after every game, your new performance will make the chips withdrawable, the transform ratio is 1:1\n5.Rewarded chips can only be transformed by new performance after rewarding.","<color = # FFFFFFFF> Aviso </color> \n1. Você precisará pagar {0} de taxa de saque. \n2. Você pode obter o procedimento gratuito para retirar moedas por meio do de partidas. O valor da taxa, a taxa de redução é de 1: 1 \n3. A performance é a soma do valor absoluto dos lucros subtraindo as perdas do jogo em que você participou. \n4. As moedas indisponíveis para saque atualmente incluem apenas as do presente do sistema e cada vez que 1 registro de moeda é gerado, então converte automaticamente 1 moeda indisponível em moeda disponível, após a liquidação de uma rodada \n 5. Moedas indisponíveis novas precisam de novo fluxo de jogos para saque",,,,
WalletTranschipsCard_1002,元,元,yuan,Yuan,,,,
WalletServiceCharge_eeydpBno,温馨提示,溫馨提示,Prompt,Aviso,,,,
WalletServiceCharge_GRvZTIYV,您的提豆数量：,您的提豆數量：,Withdraw amount:,Valor de saque,,,,
WalletServiceCharge_qUCWWxr4,您的战绩流水：,您的戰績流水：,Your performance:,Extrato de performance:,,,,
WalletServiceCharge_YzYnYaRH,您的提豆手续费：,您的提豆手續費：,Service fee:,Taxa de saque:,,,,
WalletServiceCharge_0CuQrQWn,*提豆手续费等于（提豆数量-战绩流水）x3%,*提豆手續費等於（提豆數量-戰績流水）x3%,*Service fee =（Withdraw amount - performance）x3%,*Taxa de saque =  (Valor do saque - Performance) x 3%,,,,
UIClub_trans_item1,使用平台支付,使用平臺支付,Payment using the platform,Utilizar a plataforma para pagamento,,,,
UIClub_trans_item2,注：支付通道更改一次周期为7天,註：支付通道更改壹次周期為7天,Note: The payment channel is changed for 7 days.,Nota: Mudança do canal de pagamento por 7 dias,,,,
UIData_Terminol,数据说明,數據說明,Data Explain,Análise de dados,,,,
UIData_Terminola9XjGbUJ,基础数据,基礎數據,Basic Data,Dados básicos,,,,
UIData_TerminolQ6ILftIz,总手数：玩家在ALL IN内游戏过的手牌总数量\n\n总局数：玩家在ALL IN内游戏过的牌局总数量\n\n入池率：玩家手牌入池进行游戏的比率（前注不算入池，需要玩家主动进行跟注或加注）；入池次数/总手数\n\n入池胜率：玩家在入池的手牌中获得胜利的比率。\n\n场均战绩：平均每局盈利/亏损的积分。计算方法是总战绩除以总局数。\n\n场均带入：平均每局带入的积分。计算 方法是总带入除以总局数 ,總手數：玩家在ALL IN內遊戲過的手牌總數量\n\n總局數：玩家在ALL IN內遊戲過的牌局總數量\n\n入池率：玩家手牌入池進行遊戲的比率（前註不算入池，需要玩家主動進行跟註或加註）；入池次數/總手數\n\n入池勝率：玩家在入池的手牌中獲得勝利的比率。\n\n場均戰績：平均每局盈利/虧損的積分。計算方法是總戰績除以總局數。\n\n場均帶入：平均每局帶入的積分。計算 方法是總帶入除以總局數 ,Total hands: The hands player used to play in ALLIN.\n\nTotal games: The games player used to play in ALLIN. \n\nVPIP: The ratio player ever raises or calls before flop in total hands. \n\nWins: The ratio player wins after raising or calling before flop in total hands.\n\nAvg result: The average result of all games played. \n\nAvg buy-in: The average buy-in of all games played.,"Total de mãos: O número total de mãos que o jogador jogou no ALL-in \n \n Número total de rodadas: O número total rodadas que o jogador jogou no ALL-in \n \n Taxa de entrada do pool: As mãos do jogador entraram no pool para a proporção do jogo (as pré-apostas não são contadas para o pool, os jogadores precisam fazer call ou raise); Número de entradas no pool / total de mãos \n \nTaxa de ganho do pool: a taxa em que o jogador ganha no pool. \n \n Performance: pontos médios de lucro / perda por jogo. O método de cálculo é a soma da performance total dividido pelo número total de jogos. \n \n Média buy-in: média buy-in por jogo. O método de cálculo é dividir o valor total de buy-in por número total de jogos",,,,
UIData_TerminolD6qL3kUc,VIP会员高阶数据,VIP會員高階數據,VIP Data,Dados VIP,,,,
UIData_TerminolbazUAGg6,翻前加注（PRF）：翻牌前加注入池的比率。计算方法是翻前加注入池次数/翻前入池次数\n\n翻前再加注（3Bet）：在他人下注，加注之后的再加注比率。计算方法是再加注次数/入池次数\n\n持续下注（CBet）：是指一个玩家在前一轮主动下注或加注后，在当前这一轮再次主动下注。计算方法是持续下注次数/前一轮主动下注或加注次数。\n\n激进率（AF）：该数值越高，说明玩家越激进，更倾向于下注/加注。计算方法是{（下注的次数+加注的次数）/跟注的次数}/50（除以50是为了转换为百分比，该数值封100%，即原始最高值为50）\n\n摊牌率（WTSD）：即摊牌率，是指一个玩家看到翻牌圈并玩到摊牌的百分比。计算方法是摊牌的手数/翻牌的手数。\n\n全下胜率（ALL-wins）：统计玩家全下后的牌局胜率，数值较高则说明该玩家很少咋呼，全下基本都能赢。  ,翻前加註（PRF）：翻牌前加註入池的比率。計算方法是翻前加註入池次數/翻前入池次數\n\n翻前再加註（3Bet）：在他人下註，加註之後的再加註比率。計算方法是再加註次數/入池次數\n\n持續下註（CBet）：是指壹個玩家在前壹輪主動下註或加註後，在當前這壹輪再次主動下註。計算方法是持續下註次數/前壹輪主動下註或加註次數。\n\n激進率（AF）：該數值越高，說明玩家越激進，更傾向於下註/加註。計算方法是{（下註的次數+加註的次數）/跟註的次數}/50（除以50是為了轉換為百分比，該數值封100%，即原始最高值為50）\n\n攤牌率（WTSD）：即攤牌率，是指壹個玩家看到翻牌圈並玩到攤牌的百分比。計算方法是攤牌的手數/翻牌的手數。\n\n全下勝率（ALL-wins）：統計玩家全下後的牌局勝率，數值較高則說明該玩家很少咋呼，全下基本都能贏。  ,PRF: The ratio player raise before flop of raising or calling before flop.\n\n3Bet: The ratio player raise after others bet or raise of raising or calling before flop.\n\nCBet: The ratio player bets or raises continuous of betting or raising.\n\nAF: Player tends to bet/raise more as the AF goes higher. \nFormula is (bet + raise) / call / 50 \n\nWTSD: The ratio player shows hand of flop. \n\nALL-wins: The ratio player wins after all in.,"Raise pré-flop (PRF): A proporção de raise pré-flop no pool. O método de cálculo é o número de raise antes do flop / o número de raise antes do flop \n \n O re-raise antes do flop (3Bet): a proporção do re-raise após outra aposta. O método de cálculo é o número de vezes de re-raise / número de entradas no pool \n \n Apostas contínuas (CBet): refere-se a um jogador que aposta ativamente na rodada atual depois de apostar ou aumentar ativamente na rodada anterior. O método de cálculo é o número de apostas contínuas / o número de apostas ativas ou aumentos na rodada anterior. \n \n Taxa agressiva (AF): quanto mais alto o valor, mais agressivo o jogador é e mais inclinado a apostar / aumentar. O método de cálculo é {(número de apostas + número de aumentos) / número de call} / 50 (dividido por 50 é para converter para uma porcentagem, o valor é 100%, ou seja, o valor máximo original é 50) \n \n Taxa de showdown (WTSD): a taxa de showdown se refere à porcentagem de um jogador que vê o flop e joga até o showdown. O método de cálculo é o número de mãos para o showdown / o número de mãos para o flop. \n \n Todos os ganhos (ALL-wins): contabiliza a taxa de vitórias do jogador após o all-in. Um valor mais alto significa que o jogador raramente blefa e basicamente ganha o all-in.",,,,
UIMine_WalletClubGetMoneyList,提豆,提豆,Withdraw,Saque,,,,
UIMine_WalletClue_001,公会提豆,公會提豆,Club withdrawal,Saque do clube,,,,
UIMine_WalletClue_002,平台提豆,平臺提豆,Platform withdrawal,Saque da plataforma,,,,
UIMine_WalletPlatform_plzAddBankcard,添加银行卡后可提豆,添加銀行卡後可提豆,chips can be withdrawn after adding a bank card, podem ser retirados após adicionar um cartão bancário,,,,
UIMine_WalletPlatform,提豆,提豆,chips,Moedas,,,,
UIMine_WalletPlatform_A01,提豆数量为{0}，提豆金额{1}，实名认证{2}，支付账号{3},提豆數量為{0}，提豆金額{1}，實名認證{2}，支付賬號{3},null,"Moedas {0}, Valor {1}, Autenticação {2}, Conta {3}",,,,
UIMine_WalletPlatform_getway,提现方式,提現方式,Withdrawal method,Método de retirada,,,,
UIMine_WalletPlatform_plzpixcode,输入CPF码/邮箱/手机号/UUID,請填寫pix碼,Enter CPF/Email/Telephone/UUID,Insira o CPF / E-mail / Telefone /Chave aleatória,,,,
UIMine_WalletPlatform_plzpayway,请选择支付方式,請選擇支付方式,Please select mode of payment,Por favor selecione o modo de pagamento,,,,
UIMine_WalletPlatform_plzgold,请输入提现金额,請輸入提現金額,Please enter the withdrawal amount,"Por favor, insira o valor da retirada",,,,
UIMine_WalletPlatform_Yve,钱包余额,錢包餘額,Wallet balance,Saldo da conta,,,,
UIMine_WalletPlatform_FuWu,服务费({0}%)-服务费({0}/笔),服務費({0}%)-服務費({0}/筆),Service Fee ({0}%) - Service Fee ({0}/pen),Tax. de serv.({0}%) - Tax. de serv. ({0}/pen),,,,
UIMine_WalletPlatform_ShouXu,手续费({0}%)-手续费({0}/笔),手續費({0}%)-手續費({0}/筆),Handling Fee ({0}%) - Handling Fee ({0} /pen),Tax. de transação({0}%) - Tax. de transação({0}/pen),,,,
UIMine_WalletPlatform_DaoZhangBank,到账银行卡,到賬銀行卡,Bank card,cartão do banco,,,,
UIMine_WalletPlatform_Btn_ShenQing,申请提豆,申請提豆,Apply bean,Solicitar retirada de moedas,,,,
UIMine_WalletPlatform_TiShi,1.请填写提豆金额及选择到账银行卡;\n2.在【我的钱包】->【记录】可查看充/提记录及订单状态，如有疑问请联系客服;\n3.pix码若输入手机号，请在手机号前输入“+”,1.請填寫提豆金額及選擇到賬銀行卡;\n2.在【我的錢包】->【記錄】可查看充/提記錄及訂單狀態，如有疑問請聯繫客服,"1. Please fill in the amount of bean withdrawal and select the bank card to be credited;\n2. In [My Wallet] -> [Record], you can view the deposit/withdrawal record and order status, if you have any questions, please contact customer service;\n3.If you enter a mobile phone number in the pix code, please enter ""+"" before the mobile phone number","1. Por favor selecione a quantidade de moedas e selecione qual banco para a transferência. \n2. [Minha Carteira]  -> [Record], você pode visualizar o histórico de depósito/saque e status das ordens. Se houver dúvidas, por favor entre em contato com o suporte. \n3.Se você inserir um número de telefone no campo pix, adicione um ""+"" antes do número de telefone.",,,,
UIMine_WalletPlatform_fee_f,服务费,服務費,Service charge,Taxa de serviço,,,,
UIMine_WalletPlatform_fee_s,手续费,手續費,Handling fee,Taxa de transação,,,,
UIMine_WalletTranschipsBindingCard,添加银行卡,添加銀行卡,Add bank card,Adicionar um cartão bancário,,,,
UIMine_Vip_Level,当前等级,當前等級,Purchased,Nível atual,,,,
UIWallet_ClubStop_b01,温馨提示^请联系客服^前往^取消,溫馨提示^請聯系客服^前往^取消,Warm Tip ^ Contact Customer Service ^ Go to ^ Cancel,AvisoˆEntre em contato com o suporteˆContinuarˆCancelar,,,,
UIWallet_AddMoney_v01,"充值金额须为100的整数,请重新输入","充值金額須為100的整數,請重新輸入",The amount of recharge must be an integer of 100. Please re-enter it.,"O valor de recarga precisa ser múltiplo de 100, favor inserir novamente",,,,
UIWallet_ShowNoClub005,此公会暂无联系方式,此公會暫無聯系方式,There is no contact information for this club.,O clube atual não possui informações de contato,,,,
UIMineMain01,客服,客服,Service,Atendimento ao cliente,,,,
UIClub_Recharge_01,是否进行充值操作,是否進行充值操作,Whether to perform recharge operation,Você gostaria de recarregar,,,,
UIWallet_ClubStop_D01,温馨提示^您的钱包被冻结，请联系客服^确定^取消,溫馨提示^您的錢包被凍結，請聯系客服^確定^取消,"Warm Tip ^ Your wallet is frozen, please contact customer service ^ confirm ^ Cancel","Aviso^Sua carteira foi desativada, entre em contato com o suporte^Confirmar^Cancelar",,,,
UILobby_Activity_gotoRoll,前往摇奖,前往搖獎,Roll,Roll,,,,
